City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,itamaraca,-7.7478,-34.8256,300.18,83,22,2.86,BR,1683422381
288,sonari,27.0667,95.0333,294.18,73,6,0.98,IN,1683422381
289,sukumo,32.9333,132.7333,292.65,99,100,1.72,JP,1683422382
290,nzega,-2.479,29.5564,285.88,96,80,1.28,RW,1683422382
291,salaqi,40.5414,110.5108,287.42,22,0,3.3,CN,1683422382
292,nova sintra,14.8667,-24.7167,292.8,79,0,10.95,CV,1683422383
293,chulym,55.0997,80.9572,289.71,38,57,1.41,RU,1683422383
294,miyazu,35.5333,135.1833,286.26,97,100,2.85,JP,1683422384
295,kone,-21.0595,164.8658,300.56,61,24,2.88,NC,1683422384
296,cassilandia,-19.1133,-51.7342,294.6,74,3,1.46,BR,1683422384
297,shimoda,34.6667,138.95,294.87,94,100,7.08,JP,1683422385
298,amurzet,47.6967,131.0981,291.37,21,10,3.41,RU,1683422385
299,tralee,52.2704,-9.7026,282.47,96,100,2.11,IE,1683422386
300,sesheke,-17.4759,24.2968,288.56,53,0,2.54,ZM,1683422387
301,punta alta,-38.8759,-62.0736,288.75,60,100,3.42,AR,1683422191
302,udaipura,23.0833,78.5,302.98,38,99,0.81,IN,1683422388
303,grootfontein,-19.5667,18.1167,291.43,35,51,2.75,NA,1683422388
304,ruidoso,33.3317,-105.673,294.79,12,0,8.75,US,1683422175
305,nyurba,63.2842,118.3319,271.66,88,100,5.89,RU,1683422389
306,san juan del sur,11.2529,-85.8705,303.0,61,99,9.91,NI,1683422390
307,les cayes,18.2,-73.75,297.27,78,26,1.88,HT,1683422390
308,gaalkacyo,6.7697,47.4308,299.31,75,78,5.95,SO,1683422390
309,marka,1.7159,44.7717,299.82,81,8,6.09,SO,1683422391
310,klyuchi,52.2667,79.1667,288.5,45,0,2.73,RU,1683422391
311,richards bay,-28.783,32.0377,295.96,80,44,4.58,ZA,1683422392
312,lebu,-37.6167,-73.65,284.78,93,13,5.41,CL,1683422392
313,dudinka,69.4058,86.1778,257.25,99,100,0.19,RU,1683422392
314,katsuren-haebaru,26.3369,127.8719,300.36,83,40,7.2,JP,1683422393
315,hammerfest,70.6634,23.6821,274.4,75,100,1.54,NO,1683422394
316,gioiosa ionica,38.3222,16.3026,288.58,59,0,3.04,IT,1683422394
317,bangkalan,-7.0455,112.7351,302.12,83,99,1.44,ID,1683422394
318,kosterevo,55.9299,39.6144,270.74,80,5,2.29,RU,1683422395
319,onega,63.9061,38.1404,269.8,93,16,2.04,RU,1683422395
320,yuzhno-kurilsk,44.0306,145.8556,278.66,62,6,1.01,RU,1683422396
321,nova xavantina,-14.6667,-52.35,296.41,71,32,1.41,BR,1683422396
322,axim,4.8699,-2.2405,298.14,87,98,1.72,GH,1683422396
323,alofi,-19.0595,-169.9187,299.09,89,48,2.57,NU,1683422397
324,sindos,40.6704,22.8055,291.5,70,67,0.37,GR,1683422397
325,wuchuan,21.4571,110.7659,301.1,86,96,6.22,CN,1683422398
326,maputo,-25.9653,32.5892,295.5,79,14,3.48,MZ,1683422398
327,ampanihy,-24.7,44.75,291.8,84,11,1.84,MG,1683422398
328,usinsk,65.9939,57.5281,268.13,84,100,11.89,RU,1683422399
329,kendari,-3.945,122.4989,302.2,71,97,1.57,ID,1683422149
330,uchiza,-8.4592,-76.4633,294.67,98,18,1.15,PE,1683422400
331,ixtapa,20.7,-105.2,300.5,78,0,3.6,MX,1683422400
332,chibougamau,49.9168,-74.3659,285.94,38,0,3.6,CA,1683422400
333,woolgoolga,-30.1106,153.2007,295.95,36,22,3.6,AU,1683422401
334,las khorey,11.1595,48.1967,303.74,64,100,1.49,SO,1683422401
335,loudeac,48.1783,-2.7543,286.19,98,70,1.57,FR,1683422402
336,nyaunglebin,17.95,96.7333,303.67,66,62,3.73,MM,1683422403
337,conduaga,8.862,117.4893,299.88,79,100,3.6,PH,1683422404
338,mount gambier,-37.8333,140.7667,283.94,59,96,3.88,AU,1683422405
339,luena,-11.7833,19.9167,287.5,50,0,1.49,AO,1683422405
340,rehoboth,-23.3167,17.0833,288.56,54,69,1.3,NA,1683422406
341,catbalogan,11.85,124.9167,302.19,67,27,1.72,PH,1683422407
342,fontanelas,38.8472,-9.4372,290.22,86,99,6.24,PT,1683422407
343,urucara,-2.5364,-57.76,296.53,97,78,0.5,BR,1683422408
344,celestun,20.8667,-90.4,301.02,74,41,8.5,MX,1683422410
345,churapcha,62.0025,132.4325,275.45,98,100,4.05,RU,1683422411
346,laojunmiao,39.8333,97.7333,277.32,72,86,1.03,CN,1683422412
347,cole harbour,44.6724,-63.4751,279.1,57,9,1.34,CA,1683422412
348,hit,33.6416,42.8251,297.61,31,5,9.44,IQ,1683422413
349,cam ranh,11.9214,109.1591,307.13,59,0,1.03,VN,1683422413
350,rio grande,-32.035,-52.0986,293.46,99,100,3.9,BR,1683422203
351,aksu,41.1231,80.2644,281.58,28,69,1.65,CN,1683422414
352,gao,16.6362,1.637,305.15,24,77,1.85,ML,1683422415
353,hadibu,12.65,54.0333,301.16,78,29,1.98,YE,1683422415
354,pecos,31.4229,-103.4932,306.62,4,0,5.14,US,1683422416
355,rongelap,11.1635,166.8941,300.61,76,98,7.46,MH,1683422204
356,aja,30.9415,31.2915,287.79,94,0,2.71,EG,1683422417
357,sur,22.5667,59.5289,301.01,55,76,4.03,OM,1683422418
358,salekhard,66.53,66.6019,266.96,93,100,8.46,RU,1683422418
359,penzance,50.1186,-5.5371,282.53,93,54,2.85,GB,1683422419
360,amga,60.8953,131.9608,277.98,93,100,4.0,RU,1683422419
361,johi,26.6921,67.6133,303.65,34,0,3.01,PK,1683422420
362,ust-nera,64.5667,143.2,274.15,79,100,2.55,RU,1683422420
363,jonquiere,48.4165,-71.2488,288.21,55,8,2.54,CA,1683422421
364,ilomantsi,62.6716,30.9328,272.42,94,88,1.85,FI,1683422421
365,patigi,8.7333,5.75,300.4,70,100,1.83,NG,1683422422
366,warrnambool,-38.3833,142.4833,283.33,58,99,7.39,AU,1683422423
367,deblin,51.5591,21.8483,279.25,70,100,7.38,PL,1683422423
368,nadi,-17.8,177.4167,303.15,66,75,2.57,FJ,1683422424
369,acajutla,13.5928,-89.8275,301.69,74,7,2.56,SV,1683422424
370,manggar,-2.8833,108.2667,301.74,80,100,3.15,ID,1683422425
371,yung shue wan,22.2333,114.1167,304.15,79,95,0.45,HK,1683422425
372,fort irwin,35.2627,-116.6848,293.05,27,0,9.26,US,1683422426
373,hawick,55.4227,-2.7867,284.26,99,100,1.07,GB,1683422427
374,port saint john's,-31.6229,29.5448,292.47,86,100,3.98,ZA,1683422427
375,okhotsk,59.3833,143.3,277.86,71,16,2.6,RU,1683422428
376,warrenton,-28.114,24.8475,287.16,82,74,1.79,ZA,1683422428
377,hirara,24.8,125.2833,300.07,94,75,7.72,JP,1683422429
378,suva,-18.1416,178.4415,302.86,74,40,4.12,FJ,1683422429
379,kota tinggi,1.7381,103.8999,301.17,93,99,2.84,MY,1683422430
380,kaiapoi,-43.3783,172.6401,289.87,88,75,2.57,NZ,1683422431
381,hinojosa del duque,38.5006,-5.1465,286.28,72,0,2.23,ES,1683422432
382,veraval,20.9,70.3667,300.01,79,10,4.37,IN,1683422432
383,kiunga,-6.1219,141.2906,304.32,60,100,1.35,PG,1683422433
384,kiomboi,-4.2667,34.3667,288.81,83,65,2.0,TZ,1683422435
385,vernon,50.2581,-119.2691,288.89,58,100,1.03,CA,1683422435
386,horodenka,48.6727,25.5016,283.22,81,100,6.63,UA,1683422436
387,araguari,-18.6472,-48.1872,294.31,69,11,2.05,BR,1683422436
388,pullman,46.7313,-117.1796,287.28,68,100,0.0,US,1683422436
389,yei,4.095,30.6779,292.47,90,100,1.51,SS,1683422437
390,kuvshinovo,57.0295,34.1725,269.47,69,4,2.0,RU,1683422437
391,puerto gaitan,4.3133,-72.0816,300.15,72,25,3.17,CO,1683422438
392,acapulco de juarez,16.8634,-99.8901,303.05,74,20,4.12,MX,1683422438
393,ayora,39.0585,-1.0563,286.84,68,41,0.81,ES,1683422439
394,tabou,4.423,-7.3528,299.8,85,100,2.66,CI,1683422439
395,mejit,10.2753,170.8646,300.37,83,100,7.25,MH,1683422145
396,iskateley,67.6803,53.1512,264.39,95,88,4.45,RU,1683422440
397,winnipeg,49.8844,-97.147,289.19,55,75,7.2,CA,1683422215
398,bandarbeyla,9.4942,50.8122,302.1,73,35,4.96,SO,1683422440
399,kidal,18.4411,1.4078,305.88,11,35,4.71,ML,1683422441
400,paracuru,-3.41,-39.0306,298.66,87,15,3.79,BR,1683422441
401,edinburg,55.9521,-3.1965,283.21,95,100,4.12,GB,1683422442
402,puerto aysen,-45.4,-72.7,280.63,97,7,1.4,CL,1683422442
403,beyneu,45.3167,55.2,288.72,31,5,1.4,KZ,1683422442
404,hazorasp,41.3194,61.0742,282.06,54,68,1.68,UZ,1683422443
405,inhapi,-9.2214,-37.7486,293.86,94,10,1.7,BR,1683422443
406,cagsiay,14.2167,121.75,301.85,74,2,2.04,PH,1683422444
407,bismarck,46.8083,-100.7837,285.06,86,100,2.57,US,1683422418
408,altai,46.3722,96.2583,275.39,77,98,4.14,MN,1683422444
409,gorshechnoye,51.5244,38.0365,273.51,72,14,3.23,RU,1683422445
410,tafresh,34.692,50.013,286.41,23,5,0.66,IR,1683422414
411,basco,20.4487,121.9702,301.16,82,98,5.21,PH,1683422446
412,tromso,69.6496,18.957,276.16,65,100,7.72,NO,1683422446
413,mariehamn,60.0973,19.9348,275.83,87,0,2.06,AX,1683422446
414,alakurtti,66.9672,30.3491,263.9,99,74,1.4,RU,1683422447
415,wadgaon,18.7333,73.65,295.71,84,8,2.04,IN,1683422447
416,laguna de perlas,12.3429,-83.6712,300.61,74,67,5.7,NI,1683422448
417,oranjemund,-28.55,16.4333,285.23,89,0,2.43,NA,1683422448
418,mount isa,-20.7333,139.5,297.02,23,43,9.26,AU,1683422448
419,poronaysk,49.2167,143.1167,279.8,56,10,3.51,RU,1683422449
420,sanchor,24.7553,71.7722,302.69,50,55,2.22,IN,1683422449
421,port douglas,-16.4833,145.4667,299.24,75,78,5.03,AU,1683422450
422,kilinochchi,9.3961,80.3982,298.28,91,94,3.91,LK,1683422450
423,asau,46.4333,26.4,279.66,87,87,0.89,RO,1683422450
424,kankaanpaa,61.8,22.4167,271.57,74,14,1.98,FI,1683422451
425,luderitz,-26.6481,15.1594,285.63,80,0,4.6,NA,1683422451
426,malanje,-9.5402,16.341,291.28,92,42,0.2,AO,1683422452
427,tupiza,-21.45,-65.7167,287.09,25,0,9.32,BO,1683422452
428,san pedro pochutla,15.7333,-96.4667,302.99,66,21,2.39,MX,1683422452
429,dongcun,36.7767,121.1597,289.82,38,100,4.31,CN,1683422453
430,pervomayskoye,43.919,46.7102,283.66,95,100,3.13,RU,1683422453
431,urbana,40.1106,-88.2073,294.69,74,40,5.66,US,1683422106
432,cannonvale,-20.2833,148.7,298.81,65,48,5.0,AU,1683422454
433,afaahiti,-17.75,-149.2833,302.08,84,74,7.02,PF,1683422454
434,chui,-33.6971,-53.4616,293.09,98,100,4.06,UY,1683422455
435,coahuayana de hidalgo,18.7,-103.6583,301.49,64,0,1.99,MX,1683422455
436,lagunillas,10.1301,-71.2595,301.09,71,21,3.51,VE,1683422455
437,fortuna,40.5982,-124.1573,288.11,67,16,0.89,US,1683422456
438,ciutadella,40.0011,3.8414,291.6,69,97,1.59,ES,1683422457
439,sorbolo,44.8482,10.4477,290.85,70,100,0.68,IT,1683422458
440,san patricio,28.017,-97.5169,300.46,80,100,6.51,US,1683422458
441,ayr,55.4627,-4.6339,283.99,93,47,2.39,GB,1683422460
442,ketchikan,55.3422,-131.6461,285.41,58,40,2.57,US,1683422460
443,jingdezhen,29.2947,117.2079,290.53,86,100,2.84,CN,1683422461
444,darwin,-12.4611,130.8418,304.23,54,0,6.17,AU,1683422461
445,newcastle,-32.9272,151.7765,290.25,55,75,6.69,AU,1683422462
446,az zawr,29.4425,48.2747,301.09,51,0,4.15,KW,1683422462
447,baranchinskiy,58.1617,59.6991,281.32,78,99,3.64,RU,1683422462
448,policoro,40.2115,16.6726,285.36,91,0,2.12,IT,1683422213
449,burao,9.5221,45.5336,296.37,73,99,5.06,SO,1683422463
450,varazze,44.3595,8.5741,290.16,89,99,1.34,IT,1683422464
451,atasu,48.6814,71.6433,286.23,38,37,2.72,KZ,1683422186
452,prince rupert,54.3161,-130.3201,282.2,78,100,5.14,CA,1683422381
453,turkestan,43.3333,68.25,286.87,64,60,1.97,KZ,1683422465
454,pola de siero,43.3923,-5.6634,287.96,94,95,0.52,ES,1683422465
455,svirsk,53.0858,103.3325,284.49,78,80,4.13,RU,1683422465
456,klaksvik,62.2266,-6.589,281.66,98,97,8.06,FO,1683422466
457,at taj,24.2049,23.2857,290.96,39,0,3.93,LY,1683422466
458,berdigestyakh,62.0989,126.6992,274.57,100,100,2.77,RU,1683422467
459,udachny,66.4167,112.4,264.45,75,100,8.69,RU,1683422467
460,adamovka,51.5223,59.9396,286.73,43,100,4.77,RU,1683422468
461,mossel bay,-34.1831,22.146,288.11,81,100,3.15,ZA,1683422468
462,kabirwala,30.4068,71.8667,297.07,35,0,3.28,PK,1683422468
463,languyan,5.2618,120.0807,301.63,79,99,1.19,PH,1683422469
464,diffa,13.3154,12.6113,302.7,13,95,5.24,NE,1683422469
465,pangai,-19.8,-174.35,299.21,78,10,4.52,TO,1683422469
466,codrington,-38.2667,141.9667,284.45,56,99,6.77,AU,1683422470
467,san francisco,37.7749,-122.4194,290.55,76,75,5.66,US,1683422404
468,ad dilam,23.9915,47.1627,300.38,19,1,3.4,SA,1683422471
469,luanda,-8.8368,13.2343,298.15,2,0,3.09,AO,1683422471
470,island harbour,50.724,-1.2758,286.01,96,92,2.21,GB,1683422471
471,zag,46.9441,99.165,275.82,93,100,4.59,MN,1683422472
472,ebon,4.582,168.6964,301.6,79,83,5.16,MH,1683422472
473,villa gesell,-37.2639,-56.973,291.51,98,100,3.05,AR,1683422473
474,alice springs,-23.7,133.8833,288.9,44,0,8.23,AU,1683422205
475,ola,59.5833,151.2833,276.21,75,9,1.22,RU,1683422473
476,betio village,1.358,172.9211,304.17,79,85,5.01,KI,1683422474
477,baruun-urt,46.6806,113.2792,284.3,20,0,5.56,MN,1683422474
478,okahao,-17.885,15.0667,294.67,38,40,3.56,NA,1683422475
479,balqash,46.8481,74.995,284.48,40,0,5.0,KZ,1683422475
480,rouissat,31.9243,5.3502,303.19,11,100,5.14,DZ,1683422475
481,matehuala,23.65,-100.65,295.37,51,84,7.41,MX,1683422476
482,jutai,-5.1833,-68.9,296.33,99,100,0.68,BR,1683422476
483,san fernando de apure,7.8878,-67.4724,302.95,45,74,1.19,VE,1683422477
484,magong,23.5654,119.5863,298.55,88,100,3.93,TW,1683422314
485,glazunovka,52.4986,36.3275,272.4,65,12,2.81,RU,1683422478
486,chernyshevsk,52.5243,117.0174,285.59,34,40,4.98,RU,1683422478
487,palikir - national government center,6.9248,158.1611,302.56,79,100,1.54,FM,1683422479
488,boden,65.8252,21.6886,272.15,97,90,1.06,SE,1683422479
489,ormara,25.2088,64.6357,300.51,76,0,5.96,PK,1683422480
490,colchani,-20.3,-66.9333,279.56,36,0,7.44,BO,1683422480
491,princeville,45.7668,-61.2985,275.73,78,0,2.57,CA,1683422481
492,kayyerkan,69.3786,87.7439,259.23,96,82,0.59,RU,1683422433
493,inyati,-19.6756,28.8469,286.13,54,0,2.9,ZW,1683422482
494,hauterive,46.0901,3.4459,288.57,92,100,2.92,FR,1683422482
495,singkil,-7.9855,111.4161,300.16,83,89,1.84,ID,1683422483
496,mawlaik,23.6333,94.4167,303.48,44,0,0.79,MM,1683422483
497,klobuck,50.9008,18.9367,280.51,86,100,4.51,PL,1683422484
498,apastepeque,13.6667,-88.7833,298.49,67,78,2.01,SV,1683422484
499,selfoss,63.9331,-20.9971,282.62,79,100,3.93,IS,1683422485
500,rikaze,29.25,88.8833,279.97,40,0,1.25,CN,1683422485
501,tindouf,27.6711,-8.1474,292.4,52,0,8.23,DZ,1683422485
502,clinton,42.587,-82.9199,290.21,69,100,4.44,US,1683422486
503,palora,-1.7,-77.9333,292.67,98,100,0.81,EC,1683422486
504,kapa'a,22.0752,-159.319,301.14,66,100,8.75,US,1683422487
505,jamaame,0.0697,42.745,298.85,82,6,3.11,SO,1683422487
506,naracoorte,-36.9579,140.7383,284.65,56,69,5.51,AU,1683422487
507,sao joao do piaui,-8.3581,-42.2467,298.43,66,84,2.36,BR,1683422488
508,zouerate,22.7187,-12.4521,297.31,23,0,7.81,MR,1683422488
509,arraial do cabo,-22.9661,-42.0278,296.88,81,100,3.83,BR,1683422489
510,tinajo,29.0788,-13.7081,293.64,73,40,10.29,ES,1683422475
511,kongolo,-5.3833,27.0,294.55,92,20,0.97,CD,1683422489
512,humahuaca,-23.2054,-65.3505,285.34,26,10,8.77,AR,1683422490
513,tual,-5.6667,132.75,301.8,77,93,3.6,ID,1683422490
514,sinop,41.7711,34.8709,283.03,75,100,1.68,TR,1683422491
515,orchard homes,46.8633,-114.0484,284.04,78,75,5.66,US,1683422491
516,vorkuta,67.5,64.0,264.2,92,100,4.2,RU,1683422492
517,chinchilla,-26.75,150.6333,294.65,51,100,5.76,AU,1683422492
518,dubno,50.4169,25.7343,278.65,92,100,9.53,UA,1683422230
519,palu,-0.8917,119.8707,303.83,69,100,0.58,ID,1683422493
520,garoowe,8.4054,48.4845,300.92,60,100,5.4,SO,1683422494
521,kaoma,-14.7833,24.8,286.45,67,0,2.44,ZM,1683422494
522,cajabamba,-7.6167,-78.05,288.48,77,77,1.61,PE,1683422495
523,nogliki,51.8333,143.1667,279.61,59,100,3.83,RU,1683422495
524,taroudant,30.4703,-8.877,289.7,71,0,1.47,MA,1683422496
525,dingwall,57.5953,-4.4272,284.77,94,86,1.08,GB,1683422496
526,khairpur mir's,27.5295,68.7617,299.15,12,0,1.25,PK,1683422497
527,bady bassitt,-20.9181,-49.4453,299.26,53,0,2.06,BR,1683422497
528,winslow,35.0242,-110.6974,294.25,14,0,8.23,US,1683422497
529,marquette,46.5333,-87.6335,284.84,88,100,0.89,US,1683422498
530,abepura,-2.6333,140.5833,305.6,58,40,3.09,ID,1683422498
531,balapur,20.6667,76.7667,303.17,40,100,2.58,IN,1683422499
532,necochea,-38.5473,-58.7368,288.74,98,100,4.05,AR,1683422499
533,las toscas,-28.3529,-59.258,290.35,95,81,2.88,AR,1683422499
534,chom bueng,13.62,99.5917,303.98,56,100,4.2,TH,1683422500
535,candon,17.1947,120.4517,305.94,61,5,2.2,PH,1683422500
536,taltal,-25.4,-70.4833,289.42,74,0,1.0,CL,1683422253
537,fisterra,42.9049,-9.2629,288.01,92,100,4.46,ES,1683422501
538,ponta delgada,37.7333,-25.6667,291.55,94,40,5.66,PT,1683422501
539,arafat,21.3594,39.9664,302.33,19,77,1.47,SA,1683422502
540,montmagny,48.9734,2.3469,288.16,93,100,4.12,FR,1683422502
541,nagqu,31.5,92.0,272.88,48,100,4.23,CN,1683422503
542,meadow lakes,61.6247,-149.6011,283.84,52,100,0.0,US,1683422503
543,bonnyville,54.2668,-110.735,288.04,51,43,4.55,CA,1683422505
544,khash,28.2211,61.2158,291.99,27,0,0.82,IR,1683422505
545,sandnessjoen,66.0217,12.6316,277.95,58,100,0.89,NO,1683422506
546,wichita falls,33.9137,-98.4934,294.4,67,100,13.38,US,1683422379
547,selkirk,50.1436,-96.8845,289.23,60,100,2.24,CA,1683422396
548,sao tome,0.3365,6.7273,300.63,80,96,4.87,ST,1683422507
549,ghadamis,30.1337,9.5007,300.01,18,100,4.54,LY,1683422508
550,manta,-0.95,-80.7333,300.03,78,0,1.54,EC,1683422508
551,vila franca do campo,37.7167,-25.4333,291.38,95,100,5.27,PT,1683422508
552,uusikaupunki,60.8004,21.4084,275.18,80,87,3.3,FI,1683422509
553,al bardiyah,31.7561,25.0865,290.16,83,0,7.33,LY,1683422509
554,sao raimundo nonato,-9.0153,-42.6994,296.92,70,52,1.36,BR,1683422510
555,angaur state,6.906,134.13,301.67,67,71,3.61,PW,1683422510
556,kyabe,9.4515,18.9449,301.63,57,51,3.2,TD,1683422511
557,nizhniy odes,63.6445,54.856,269.15,94,100,4.66,RU,1683422511
558,chaman,30.9236,66.4512,289.46,20,0,2.53,PK,1683422511
559,bollnas,61.3482,16.3946,276.07,68,100,2.57,SE,1683422512
560,mtsensk,53.2766,36.5733,271.94,65,20,2.5,RU,1683422512
561,ballina,-28.8667,153.5667,293.71,79,100,2.34,AU,1683422513
562,bayramaly,37.6185,62.1671,286.01,58,100,3.73,TM,1683422513
563,as samawah,31.332,45.2944,300.99,9,0,4.89,IQ,1683422513
564,nema,57.5067,50.5011,271.97,88,8,4.26,RU,1683422228
565,arti,56.4234,58.5328,281.74,86,83,3.51,RU,1683422514
566,merizo village,13.2658,144.6691,303.14,84,100,3.87,GU,1683422515
567,muli,2.9167,73.5667,302.12,72,76,8.09,MV,1683422515
568,sarangani,5.4033,125.4636,301.07,82,100,6.52,PH,1683422516
569,miquelon,47.0975,-56.3814,277.15,84,49,3.89,PM,1683422516
570,andergrove,-21.0833,149.1833,301.29,65,88,4.17,AU,1683422517
571,abbeville,50.1,1.8333,287.31,95,100,2.59,FR,1683422517
572,kilindoni,-7.9139,39.6668,299.67,75,10,5.59,TZ,1683422517
573,tyazhinskiy,56.116,88.524,286.75,71,39,2.37,RU,1683422518
574,gaozhou,21.9392,110.8461,300.98,85,100,3.87,CN,1683422518
575,una,20.8167,71.0333,299.6,76,5,3.48,IN,1683422518
576,mendeleyevsk,55.9082,52.2905,275.73,80,3,2.78,RU,1683422519
577,sydney,-33.8679,151.2073,285.21,84,75,5.14,AU,1683422080
578,ambatofinandrahana,-20.55,46.8,286.19,91,3,1.47,MG,1683422520
